timestamp,message,logStreamName
1636338531881,"2021-11-08 02:28:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338536885,"2021-11-08 02:28:51,789 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338541890,"2021-11-08 02:28:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338546895,"2021-11-08 02:29:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338551899,"2021-11-08 02:29:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338556904,"2021-11-08 02:29:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338561908,"2021-11-08 02:29:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338566912,"2021-11-08 02:29:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338571917,"2021-11-08 02:29:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338576921,"2021-11-08 02:29:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338581926,"2021-11-08 02:29:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338586930,"2021-11-08 02:29:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338591935,"2021-11-08 02:29:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338596940,"2021-11-08 02:29:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338601944,"2021-11-08 02:29:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338606948,"2021-11-08 02:30:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338611953,"2021-11-08 02:30:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338616957,"2021-11-08 02:30:11,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338621962,"2021-11-08 02:30:16,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338626966,"2021-11-08 02:30:21,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338631971,"2021-11-08 02:30:26,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338636975,"2021-11-08 02:30:31,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338641979,"2021-11-08 02:30:36,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338646984,"2021-11-08 02:30:41,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338651989,"2021-11-08 02:30:46,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338656993,"2021-11-08 02:30:51,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 1",AllTraffic/i-05b4c405ca1171650
1636338661998,"2021-11-08 02:30:56,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338667002,"2021-11-08 02:31:01,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
1636338672006,"2021-11-08 02:31:06,787 [INFO ] pool-1-thread-2 ACCESS_LOG - /169.254.178.2:46880 ""GET /ping HTTP/1.1"" 200 0",AllTraffic/i-05b4c405ca1171650
